id,title,price,currency,state_name,shipping_free,logistic_type,seller_status,condition,permalink,storage_gb,model_type,median_segment,is_anomaly
MLA9819670533,iphone 15 pro max 512gb nuevo sellado,2304120,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA8441664082,iphone 15 pro max 128gb,1491319,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4206593238,iphone 15 plus 128gb envio gratis,1251108,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA4657165068,iphone 15 pro 512gb oferta,1870600,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8717368983,iphone 15 base 128gb garantia oficial,817883,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4703993758,iphone 15 pro max 128gb envio gratis,1291689,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA7222135903,iphone 15 base 128gb garantia oficial,1018806,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4034566407,iphone 15 plus 512gb envio gratis,1688754,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA4835029810,iphone 15 plus 128gb oferta,737740,ARS,Santa Fe,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,True
MLA1514120897,iphone 15 plus 512gb,953663,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA9743900918,iphone 15 pro 256gb full,1280704,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA3194364498,iphone 15 base 128gb full,1001121,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8079356049,iphone 15 plus 256gb envio gratis,512111,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,True
MLA3290197750,iphone 15 plus 256gb oferta,1366212,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3290477401,iphone 15 base 128gb garantia oficial,1013594,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8369781146,iphone 15 base 256gb,934366,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9264516050,iphone 15 base 128gb libre,993872,ARS,CABA,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA1264374824,iphone 15 base 256gb oferta,1010205,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA1890638960,iphone 15 plus 256gb libre,1125582,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA8459329376,iphone 15 plus 256gb garantia oficial,1174904,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1109041889,iphone 15 pro 256gb nuevo sellado,1617896,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA6947643013,iphone 15 pro max 256gb,1853194,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8233411951,iphone 15 pro max 256gb libre,647019,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,True
MLA6439565981,iphone 15 base 256gb oferta,1040176,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA1871884590,iphone 15 plus 128gb garantia oficial,1106501,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA2389736916,iphone 15 pro 512gb libre,1939100,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8831171422,iphone 15 pro max 512gb full,2221409,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1356304713,iphone 15 base 512gb full,1100790,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6412105817,iphone 15 pro max 128gb envio gratis,1110633,ARS,Buenos Aires,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4834164094,iphone 15 pro max 512gb nuevo sellado,2401695,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA4380703621,iphone 15 pro max 256gb libre,1873796,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3384842732,iphone 15 pro max 128gb nuevo sellado,1757499,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA3518969239,iphone 15 pro 512gb oferta,1761152,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA1869048319,iphone 15 pro max 128gb envio gratis,785082,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA2108793570,iphone 15 pro max 128gb,2118421,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA8152724856,iphone 15 pro max 128gb,1592476,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA6808674249,iphone 15 pro 128gb oferta,1449111,ARS,Córdoba,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA9929206711,iphone 15 pro 128gb full,1183153,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1744513356,iphone 15 pro max 512gb libre,1969266,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7657572465,iphone 15 plus 512gb envio gratis,949110,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA8172082107,iphone 15 plus 256gb oferta,1352610,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1826423347,iphone 15 pro max 512gb full,1901757,ARS,Santa Fe,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA2106705207,iphone 15 plus 128gb nuevo sellado,1028472,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA1363662330,iphone 15 pro max 128gb garantia oficial,1382660,ARS,Salta,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA3479680329,iphone 15 base 128gb full,838525,ARS,CABA,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6736213489,iphone 15 pro max 512gb,1845805,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA6516558413,iphone 15 pro 256gb libre,1702586,ARS,Mendoza,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA9136066136,iphone 15 pro 512gb envio gratis,1586964,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6736141891,iphone 15 pro 128gb oferta,544104,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,True
MLA2357640789,iphone 15 pro 256gb oferta,1331317,ARS,Salta,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA3953027577,iphone 15 pro max 512gb oferta,1041908,ARS,Mendoza,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,True
MLA6399041370,iphone 15 pro max 128gb nuevo sellado,1255648,ARS,Santa Fe,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA8441563686,iphone 15 base 512gb oferta,2045653,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA1994679254,iphone 15 base 256gb libre,916529,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA5696287316,iphone 15 plus 256gb,628874,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,True
MLA3948939553,iphone 15 base 256gb full,1053840,ARS,Mendoza,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA6495191150,iphone 15 plus 512gb oferta,1084311,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA5940486888,iphone 15 pro 512gb envio gratis,1895282,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA5310986879,iphone 15 pro max 256gb nuevo sellado,1533858,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6199560142,iphone 15 plus 128gb garantia oficial,959072,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6264511685,iphone 15 base 256gb full,1007150,ARS,Mendoza,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9875647244,iphone 15 plus 128gb envio gratis,1151370,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8128276924,iphone 15 pro max 512gb garantia oficial,2325716,ARS,Salta,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1480614281,iphone 15 pro 128gb,581984,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,True
MLA6937263578,iphone 15 base 128gb oferta,982446,ARS,Córdoba,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8944703949,iphone 15 pro max 256gb full,916064,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,True
MLA2246256135,iphone 15 pro 512gb oferta,1845074,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8439669759,iphone 15 pro max 128gb,1134118,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA5321448276,iphone 15 base 128gb garantia oficial,1498861,ARS,Córdoba,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6552013974,iphone 15 plus 256gb full,1428822,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA2006268253,iphone 15 pro 128gb oferta,534748,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,True
MLA6384183350,iphone 15 pro max 128gb envio gratis,1856928,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA7258077595,iphone 15 pro max 256gb nuevo sellado,1829856,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5119591449,iphone 15 pro 128gb nuevo sellado,1449269,ARS,Mendoza,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1024180866,iphone 15 base 128gb full,929825,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6805257960,iphone 15 plus 128gb envio gratis,1032676,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA4929618123,iphone 15 plus 128gb full,1204290,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA1240477864,iphone 15 base 512gb nuevo sellado,1341270,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2555673619,iphone 15 pro 256gb full,1319157,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA7587287003,iphone 15 plus 512gb libre,1599265,ARS,Santa Fe,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA8575299919,iphone 15 pro 256gb nuevo sellado,1295866,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1263812295,iphone 15 plus 512gb garantia oficial,1600351,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA2816389138,iphone 15 base 256gb envio gratis,1018086,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA8471357109,iphone 15 plus 256gb libre,1284539,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3428491792,iphone 15 base 512gb libre,1466210,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2404859919,iphone 15 pro 128gb oferta,1428648,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7558749220,iphone 15 pro 256gb garantia oficial,1412759,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA2918493126,iphone 15 plus 128gb garantia oficial,1067200,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA5545632821,iphone 15 plus 256gb envio gratis,1919578,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA8637676305,iphone 15 plus 256gb envio gratis,2281422,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3770423703,iphone 15 plus 512gb garantia oficial,1005333,ARS,CABA,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA9897096512,iphone 15 pro 512gb envio gratis,1937729,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6270709820,iphone 15 base 512gb,1073575,ARS,Salta,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA8917643196,iphone 15 base 128gb,874862,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7369005670,iphone 15 plus 256gb,1356658,ARS,Córdoba,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA4602195586,iphone 15 plus 128gb garantia oficial,1112693,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA2471972052,iphone 15 pro max 128gb libre,1465867,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4796428041,iphone 15 plus 256gb nuevo sellado,1156466,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1517983413,iphone 15 pro 128gb libre,1196711,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA9020741023,iphone 15 pro max 256gb full,1484287,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8140977891,iphone 15 base 512gb oferta,1898089,ARS,Córdoba,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6984030573,iphone 15 plus 512gb,786647,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,True
MLA9037397412,iphone 15 base 512gb libre,1732814,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6904899521,iphone 15 pro 512gb oferta,1707538,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8337731612,iphone 15 plus 512gb oferta,1601594,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7033678695,iphone 15 base 128gb,985225,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9178312841,iphone 15 plus 256gb envio gratis,1179380,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1536794618,iphone 15 pro max 128gb libre,1150931,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA6685287738,iphone 15 plus 512gb,1501187,ARS,Córdoba,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA9748174345,iphone 15 plus 512gb libre,1302445,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA1037971441,iphone 15 pro max 256gb nuevo sellado,1526818,ARS,Santa Fe,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1179440817,iphone 15 pro 512gb,1747326,ARS,Buenos Aires,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6899848001,iphone 15 pro max 256gb envio gratis,1555807,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7160114253,iphone 15 base 128gb envio gratis,919362,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6736273567,iphone 15 pro max 512gb full,3479572,ARS,Mendoza,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5924945228,iphone 15 pro max 512gb oferta,2393916,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA4493246615,iphone 15 base 128gb envio gratis,950524,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4363015374,iphone 15 base 512gb envio gratis,629086,ARS,CABA,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA5958186423,iphone 15 pro 128gb full,606237,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,True
MLA3766063014,iphone 15 plus 128gb,975755,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6394581131,iphone 15 base 512gb garantia oficial,1854311,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA1495174038,iphone 15 pro 256gb nuevo sellado,1384201,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1564153870,iphone 15 plus 128gb oferta,591553,ARS,Mendoza,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,True
MLA6984757851,iphone 15 base 256gb,1131181,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA7771923581,iphone 15 pro max 128gb envio gratis,397080,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA5548748855,iphone 15 base 512gb nuevo sellado,1288200,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA4547566462,iphone 15 plus 256gb garantia oficial,1193596,ARS,Mendoza,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA8481326070,iphone 15 pro 128gb garantia oficial,1105915,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7086616736,iphone 15 base 128gb oferta,964451,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8473668013,iphone 15 plus 256gb libre,1360714,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3130739176,iphone 15 plus 128gb,1255684,ARS,Córdoba,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6093628057,iphone 15 base 256gb oferta,1087772,ARS,Salta,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3875772763,iphone 15 pro 256gb envio gratis,1281742,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA3434544500,iphone 15 pro max 128gb garantia oficial,1145994,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA2278239154,iphone 15 pro max 512gb oferta,2012342,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3660577245,iphone 15 base 128gb full,960362,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8780044380,iphone 15 pro max 512gb oferta,2261361,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5994284221,iphone 15 pro max 512gb libre,2325526,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA6862387676,iphone 15 base 128gb,795020,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA3201551490,iphone 15 plus 128gb nuevo sellado,1247657,ARS,Salta,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA9228554139,iphone 15 base 512gb garantia oficial,958386,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA3233050611,iphone 15 pro 512gb full,1751515,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA3834601215,iphone 15 pro max 256gb oferta,1580389,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8022190763,iphone 15 plus 128gb libre,1182853,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8807987086,iphone 15 pro max 512gb nuevo sellado,1815252,ARS,Salta,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1760872960,iphone 15 base 256gb envio gratis,928215,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA7502306633,iphone 15 pro max 128gb oferta,842619,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA3868361127,iphone 15 pro max 512gb,1886992,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7661538568,iphone 15 pro 256gb envio gratis,1448259,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA3846030165,iphone 15 pro 256gb libre,1508418,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA4402306989,iphone 15 pro max 256gb nuevo sellado,1687195,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7986906883,iphone 15 plus 256gb garantia oficial,1103368,ARS,Santa Fe,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1284472981,iphone 15 plus 256gb oferta,1402145,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA7662463034,iphone 15 pro 128gb,1459681,ARS,CABA,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1545952452,iphone 15 pro max 256gb nuevo sellado,1741612,ARS,Santa Fe,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA4291068859,iphone 15 pro max 128gb nuevo sellado,1645267,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA8476681408,iphone 15 pro max 256gb envio gratis,1774239,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5233411600,iphone 15 pro max 512gb envio gratis,2330026,ARS,Mendoza,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA8651986312,iphone 15 pro max 128gb full,1168145,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA9101730824,iphone 15 plus 512gb oferta,1244107,ARS,CABA,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA8819986809,iphone 15 base 128gb full,906856,ARS,Santa Fe,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4770509520,iphone 15 pro 256gb garantia oficial,1390284,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1687684122,iphone 15 base 128gb envio gratis,998519,ARS,Santa Fe,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
